62	16:-68.0	23:-60.0
62	16:-66.0	23:-61.0
62	16:-67.0	23:-62.0
62	16:-68.0	23:-63.0
63	18:-46.0	23:-68.0	24:-62.0
63	18:-47.0	23:-67.0	24:-64.0
63	18:-44.0	23:-66.0	24:-63.0
63	18:-45.0	23:-65.0	24:-62.0
63	18:-45.0	23:-67.0	24:-62.0
63	18:-46.0	23:-65.0	24:-62.0
63	18:-47.0	23:-67.0	24:-62.0
63	18:-45.0	23:-66.0	24:-65.0
63	18:-46.0	23:-69.0	24:-64.0
63	18:-47.0	23:-67.0	24:-64.0
63	18:-45.0	23:-66.0	24:-63.0
63	18:-44.0	23:-67.0	24:-65.0
63	18:-44.0	23:-67.0	24:-63.0
63	18:-47.0	23:-65.0	24:-63.0
63	18:-44.0	23:-68.0	24:-64.0
63	18:-46.0	23:-67.0	24:-65.0
63	18:-45.0	23:-68.0	24:-63.0
63	18:-45.0	23:-65.0	24:-65.0
63	18:-46.0	23:-67.0	24:-65.0
63	18:-47.0	23:-65.0	24:-65.0
63	18:-44.0	23:-65.0	24:-63.0
63	18:-44.0	23:-67.0	24:-63.0
63	18:-44.0	23:-69.0	24:-64.0
63	18:-47.0	23:-66.0	24:-62.0
63	18:-44.0	23:-67.0	24:-65.0
63	18:-44.0	23:-69.0	24:-62.0
64	15:-71.0	16:-66.0	17:-61.0	19:-51.0
64	15:-69.0	16:-66.0	17:-61.0	19:-50.0
64	15:-70.0	16:-67.0	17:-62.0	19:-51.0
64	15:-69.0	16:-67.0	17:-62.0	19:-51.0
64	15:-71.0	16:-66.0	17:-63.0	19:-51.0
64	15:-68.0	16:-67.0	17:-62.0	19:-53.0
64	15:-70.0	16:-69.0	17:-63.0	19:-50.0
64	15:-71.0	16:-69.0	17:-62.0	19:-53.0
64	15:-67.0	16:-66.0	17:-64.0	19:-50.0
64	15:-69.0	16:-66.0	17:-64.0	19:-52.0
64	15:-68.0	16:-67.0	17:-63.0	19:-51.0
64	15:-69.0	16:-67.0	17:-64.0	19:-53.0
64	15:-69.0	16:-67.0	17:-61.0	19:-51.0
64	15:-69.0	16:-68.0	17:-61.0	19:-53.0
64	15:-69.0	16:-68.0	17:-62.0	19:-53.0
64	15:-69.0	16:-69.0	17:-64.0	19:-51.0
64	15:-70.0	16:-67.0	17:-64.0	19:-50.0
64	15:-68.0	16:-67.0	17:-62.0	19:-51.0
64	15:-68.0	16:-68.0	17:-63.0	19:-52.0
64	15:-69.0	16:-69.0	17:-64.0	19:-52.0
64	15:-69.0	16:-66.0	17:-63.0	19:-52.0
64	15:-68.0	16:-68.0	17:-63.0	19:-51.0
64	15:-70.0	16:-69.0	17:-63.0	19:-50.0
64	15:-70.0	16:-66.0	17:-63.0	19:-52.0
64	15:-68.0	16:-66.0	17:-64.0	19:-53.0
64	15:-70.0	16:-66.0	17:-62.0	19:-51.0
64	15:-71.0	16:-68.0	17:-62.0	19:-51.0
64	15:-70.0	16:-68.0	17:-64.0	19:-53.0
64	15:-69.0	16:-67.0	17:-60.0	19:-52.0
65	16:-50.0	17:-47.0	19:-64.0
65	16:-52.0	17:-47.0	19:-65.0
65	16:-50.0	17:-47.0	19:-63.0
65	16:-50.0	17:-49.0	19:-65.0
65	16:-51.0	17:-48.0	19:-67.0
65	16:-52.0	17:-47.0	19:-64.0
65	16:-51.0	17:-45.0	19:-66.0
65	16:-52.0	17:-49.0	19:-64.0
65	16:-50.0	17:-47.0	19:-64.0
65	16:-49.0	17:-46.0	19:-65.0
65	16:-50.0	17:-46.0	19:-63.0
65	16:-50.0	17:-47.0	19:-66.0
65	16:-52.0	17:-49.0	19:-66.0
65	16:-51.0	17:-48.0	19:-65.0
65	16:-51.0	17:-47.0	19:-65.0
65	16:-49.0	17:-46.0	19:-66.0
65	16:-49.0	17:-47.0	19:-63.0
65	16:-51.0	17:-47.0	19:-65.0
65	16:-51.0	17:-46.0	19:-66.0
65	16:-52.0	17:-47.0	19:-65.0
65	16:-50.0	17:-47.0	19:-65.0
65	16:-50.0	17:-45.0	19:-63.0
65	16:-51.0	17:-49.0	19:-64.0
65	16:-48.0	17:-47.0	19:-67.0
66	16:-59.0	17:-67.0	23:-66.0
66	16:-58.0	17:-68.0	23:-64.0
66	16:-58.0	17:-67.0	23:-63.0
66	16:-61.0	17:-67.0	23:-63.0
66	16:-58.0	17:-68.0	23:-65.0
66	16:-59.0	17:-66.0	23:-64.0
66	16:-60.0	17:-64.0	23:-66.0
66	16:-60.0	17:-65.0	23:-64.0
66	16:-59.0	17:-67.0	23:-63.0
66	16:-61.0	17:-66.0	23:-63.0
66	16:-58.0	17:-67.0	23:-63.0
66	16:-60.0	17:-65.0	23:-63.0
66	16:-61.0	17:-65.0	23:-63.0
66	16:-58.0	17:-68.0	23:-64.0
66	16:-61.0	17:-64.0	23:-63.0
66	16:-60.0	17:-68.0	23:-65.0
66	16:-59.0	17:-66.0	23:-63.0
66	16:-60.0	17:-66.0	23:-66.0
66	16:-61.0	17:-64.0	23:-65.0
66	16:-58.0	17:-67.0	23:-64.0
66	16:-60.0	17:-68.0	23:-63.0
66	16:-58.0	17:-66.0	23:-65.0
66	16:-60.0	17:-64.0	23:-64.0
66	16:-60.0	17:-68.0	23:-63.0
66	16:-59.0	17:-66.0	23:-64.0
66	16:-61.0	17:-64.0	23:-64.0
67	18:-68.0	23:-61.0
67	18:-68.0	23:-62.0
67	18:-68.0	23:-60.0
67	18:-67.0	23:-59.0
67	18:-68.0	23:-59.0
67	18:-68.0	23:-60.0
67	18:-68.0	23:-61.0
67	18:-65.0	23:-59.0
67	18:-68.0	23:-59.0
67	18:-68.0	23:-61.0
67	18:-68.0	23:-59.0
67	18:-68.0	23:-61.0
67	18:-68.0	23:-59.0
67	18:-66.0	23:-61.0
67	18:-67.0	23:-61.0
67	18:-65.0	23:-59.0
67	18:-66.0	23:-62.0
67	18:-66.0	23:-61.0
67	18:-68.0	23:-58.0
67	18:-65.0	23:-59.0
67	18:-64.0	23:-61.0
67	18:-66.0	23:-62.0
67	18:-68.0	23:-61.0
68	18:-65.0	23:-67.0
68	18:-62.0	23:-67.0
68	18:-63.0	23:-68.0
68	18:-65.0	23:-68.0
68	18:-63.0	23:-68.0
68	18:-63.0	23:-69.0
68	18:-62.0	23:-68.0
68	18:-65.0	23:-70.0
68	18:-63.0	23:-70.0
68	18:-65.0	23:-67.0
68	18:-65.0	23:-69.0
68	18:-62.0	23:-70.0
68	18:-64.0	23:-68.0
68	18:-65.0	23:-68.0
68	18:-64.0	23:-69.0
68	18:-65.0	23:-69.0
68	18:-64.0	23:-70.0
68	18:-64.0	23:-67.0
68	18:-62.0	23:-69.0
68	18:-63.0	23:-69.0
